id,Topic,Title,Link,Published,Source,Source URL,day
656.0,Personajes Políticos y Económicos,El fallo contra Cristina Kirchner: una decisión unánime de la Corte Suprema de Justicia de la Nación,https://news.google.com/rss/articles/CBMixwFBVV95cUxOSmVSYl9ndkt3VjlYYmFRX0F2RDFFcHR5VnV1MzZhei0ySUpkQ2pKSmRDMnduVFkwYTVjanQ2c2FyOWk4RkhraXhQbHk5elQ2ZkxfbDI0LWpIWDQ5UVY5RkhWc2tqZm1LSmN0UFhfVFZWT2IwSm1KWjJGbXczY3pNZ25Scm5zcmE4MEpyWVZzODZxOGNjR2JIWEJhUzBtTFY2dW1TM0tZcjZJNHo4cDBSVkpLdGk0b3NTM2tyNFYwYXJuTDRJa18w0gHMAUFVX3lxTFBTWWRydEZhQTRPQngtd1RYNEI1aE1Tc0pjeENkdW5idU1wRUNBT0xhQnRKaTVEQnpqbjh3cXM4bkJMVWZSdmwzRGRkMGstZXVXa3NUZ2VBLVhVbDZGSWhpbUpJZ2pmWVJiTTkyaTRQcGdpekNUZk9EbVltQ2xBbi05bGRIWW1yaGU2NUFnVnlETjFHcThFcjYxa3U2em9hRGZ3TkI5N20zNGpqaDdObmNFTDNsMnlWNU53emo3ZkNxbTNpNXRZM2VHX1JUTw?oc=5,"Wed, 11 Jun 2025 04:03:14 GMT",La Gaceta,https://www.lagaceta.com.ar,2025-06-11
628.0,Personajes Políticos y Económicos,Estudiantes tomaron la facultad de Filosofía y Letras en reclamo contra la condena a Cristina Kirchner,https://news.google.com/rss/articles/CBMi2wFBVV95cUxNUmxrUl9YRnhJNUVEMXM3MnEzT3ZGRnhpd24ycFFXNTg4X0hVaGlNTXRZSEhuYnVLR3hsMmV1MHI4UVhhMzNVZVViWjV5TzJHVzFPMHJ6LThGelIyR1N0R3JHSlJibTNEemY3UTItVm9hc0M0SFQ5dVZPV0FiN3F4Rk9mcUg4bk9yZU1PbVJEZExTTlQyVUJFYWQtSVROUlFPVTR6M04wZlhLUjNjY2RHZWtBbC1RbUUzWmR4N2R1MXo5TmJNMGpoVGhua29qSnpza1MwNnNYUDl3dWM?oc=5,"Wed, 11 Jun 2025 05:15:00 GMT",La Nación,https://www.lanacion.com.ar,2025-06-11
635.0,Personajes Políticos y Económicos,Carlos Beraldi denunció irregularidades y confirmó el pedido formal de prisión domiciliaria,https://news.google.com/rss/articles/CBMi1gFBVV95cUxPb0hXQXBObWhheGVmRnpnZmpjaXlnVC1sbmUzcjdvZGpGMTRqSWdfTWY3cE1GM09ha1V4U3N6VjlIRzJ0d2hxVGF6LWZvdFFTRURnQTNWdldjdXpndG1GSGhXT2p3THI3UF9Ma09TLU5tOHo2ZnY3TnpzX2FWRXJZUzdxNXRlYUE4N1VGODNvdDE2Mmg3Q01MSGJZX3RqbUpsSm1hMXcwMm5lX1ktTGd5Zi16SnFPX0ZNVHQzWWZxSTJfNVFOMmVoV0l2UmpBVlpYVlBVS09R?oc=5,"Wed, 11 Jun 2025 04:50:00 GMT",La Nación,https://www.lanacion.com.ar,2025-06-11
638.0,Personajes Políticos y Económicos,"Cristina Fernández de Kirchner “tiene más fuerza que nunca”, señalan expertos",https://news.google.com/rss/articles/CBMivgFBVV95cUxNNzhaQ2xNX0ZjR3g3OXZ3QkJZYlFwRlZidkYtQ1dFODNRbjd4Q2hUbWhNUFAwTXZHTWI0anhRazRzWFpnVkpGQTlKSmQ5ZldQT3pBeXA2RjVKV2NyNnRVMjlWWUEtTkl1TWl0eDdIZ1VuRkMycEgxWFZVMEpQS3lmc1hPQmtQdTJfYmRPVWZDb0hnTGhybm5BRlJQTjhuTU5PNzVfWi1ySmhKX0J2LWR4YTJZRE1vTFZKc05iR29n?oc=5,"Wed, 11 Jun 2025 04:04:02 GMT",La Gaceta,https://www.lagaceta.com.ar,2025-06-11
639.0,Personajes Políticos y Económicos,"Cristina, tras el fallo, no podrá ser candidata y quedará presa",https://news.google.com/rss/articles/CBMisAFBVV95cUxPQjkyVXNkNDhYRnBzQzdVTHlLWElVQ0FfVVdoaENZLURZZ2l4ZENXeFJ1bnI5aHVMZW9yLWFpZGJoazY3ZlAwT2x4YkFOSXRiQ1NNbUo1Mm1JSVBWOGV1dzgyUjVmcUd3RzQ1UlVROHdxVHdLU015Y3hEN1gwX2NFa3ctTU43ejZFOTUwYW9KN1RzandmbzdET0Y5Rmx1Qlgyb2E2bWkxbnh0d2h5T2tHR9IBtgFBVV95cUxOQkFzcWpSRF9BNG1LclNoVGVZVS1NS0VfSDdFSHRTQnUzU3lqY3V4UEFqYzdGLVdCN2JGdW9kT3RpZy1hUF9xS1F5S2tFVGsyUTdDcWNndUJ0bjQ5WGlHd1NaRk5iX3d0TDg0aER6cDBCTEVvSG1sSldsQ19QZ3VwMmRiS2wtMERLX2JZakRPeVlteXJ6dDJlQ0dBYUExbEtZd0Znam9OM1FNWlhsSGVWQ2stc2ttdw?oc=5,"Wed, 11 Jun 2025 04:02:21 GMT",La Gaceta,https://www.lagaceta.com.ar,2025-06-11
640.0,Personajes Políticos y Económicos,"Cristina Kirchner, tras la confirmación de su condena: “La paradoja es ellos en libertad y yo presa”",https://news.google.com/rss/articles/CBMiywFBVV95cUxNWWxZVHY3OVI2V2lHcTB0ek9YZFcta2lRaU0tUERkNzFPU3NiLVN4a3A1RUZWWDFNQ2toWWhaM0JiRE1EZlNNZzZfRXIwdEpxdXk0TmkyVjhLRmR1dEpaODd4ZlhOSW1BVlBPMVoxSFF2TDh3UUdRUkpHNURtSENlUjJpSzB1Y3ZzSnNzUktpVnBUbDBVdzAzOTV5dVNUbFFNcXFET09TSXJfZGEyM0RMSW9JOFBNMldHZUxIZEpTRkZCM1NnVVY1Nldsd9IB0AFBVV95cUxQTGJHdDBfVnhrdlpMcEFiWTFkeVJZZjk4Yi1IRVFUbWRVT1VVRWNxWjJtVk11VzFMWjUzbEoxeXZyV0ZMMmNfdURoN08wZmZMc1BBRFM3WFYtTG53cGdqanlLTk5Ca01GRklXZWktU1ltT0NDdjh4b05sWGtpTHRRaHdCMDkwSGZKLTl3dk1RLV9YbDhhV19lclNDTTNXSE9tYktOdTJPZkxtTS04c3pxdV8wNE9FMGZiRGpyN1pJUjFuQzRvQWhJM2Q3Z3NBb0ha?oc=5,"Wed, 11 Jun 2025 04:04:50 GMT",La Gaceta,https://www.lagaceta.com.ar,2025-06-11
641.0,Personajes Políticos y Económicos,Milei afianza su alianza política con Netanyahu,https://news.google.com/rss/articles/CBMilwFBVV95cUxOdEJzQ3VncmZrSGNnYTNsYzBHRGc5ZXFPLS1YdjBFUlR4MkgzTGpKUzdyT3BUa0NaWEhzTHA1dnBfRk9TTHZlWWxQOXp4TUZpOUo3WTYxYldmSjFsWHJJZVJFTGRvd1ExS1JHQUMzMjRBRGhhZ0tadmk4emV1dkFXRi1uOXVtOWtidWVmOS1qQ0NDd0lvYk1F0gGcAUFVX3lxTE5BdENrMVdiN2M2WmNuODhweWg1THROdWxYYmNxejY2cEtUbTIwaGVCZGE5ZE0xbGN4dkk5LWVyLXhvZ2w0VUlXc3hmM2k2a1RabUVBLWdYcmxuRVRMcGRmeXFRbHJhTUxOc1Y1VXFELXVPdDd4UjhSOElkMGl2Z044cU5CZ0VtRWd4YW5oUmtMeWQ3blVpbENodXk4OQ?oc=5,"Wed, 11 Jun 2025 04:05:54 GMT",La Gaceta,https://www.lagaceta.com.ar,2025-06-11
645.0,Personajes Políticos y Económicos,"Con Cristina inhabilitada de por vida, el PJ se ve forzado a inaugurar una nueva etapa electoral",https://news.google.com/rss/articles/CBMi3AFBVV95cUxOLVFMVVdtVkV2bEdqWHZza1FIdG9RYWVTMlBvMTF3dDM3R29uNTdRdXl3d19SbllrNHZDczdYZTRDZFR1ZGgxYWM1cm1mMU5FVDZTT0FYN2Vsc1Itbnd4ZzFCMk1FWkxTMUhLRS1MSGZYLW9MTUw1eDRoNXYzeU1Xa1BvaTVoRXhadGFUMHB5RmpzVFBDQzBGWWlnS0JyVWVmZGVDR2pZa3pKYWt5WDUyTzUtVDZraFNwYzZ2cURWaXhWemJGUDh6dDBhc1pMcmhULWc5bTlDaW8zYzhf?oc=5,"Wed, 11 Jun 2025 03:43:00 GMT",La Nación,https://www.lanacion.com.ar,2025-06-11
629.0,Personajes Políticos y Económicos,Un grupo de manifestantes provocó destrozos en la entrada de TN y El Trece,https://news.google.com/rss/articles/CBMi5AFBVV95cUxPb0FZMl9KMEIyQXJ4TUdRa3dJNnZwWWtHRmNhcnBNM1ByMldRMFBiQ0xpSV9SeEoySUZkTGppLTQyTjU4SURDbDM1RHN0Y3o1T1B1ejNzeVlIc3JHS2U5M0pCcERUcnhuQnhyejZrdnNkbVd1a2JqWUYtM0MxTVRsOGpuSmpaUDF0VXpfbXh4OVRaLXI2N1BWV0MxampMLXE2czhYNWszMFZ2dEVnM2prTE1Calh0eWd4a3pidWJQOENHcmx3ZndoVDFGSFNlZzFwaTlpY1lEM0FfQnItMWdfdjNRZUo?oc=5,"Wed, 11 Jun 2025 03:34:00 GMT",La Nación,https://www.lanacion.com.ar,2025-06-11
31.0,Inflación y Precios,Efecto Vicentin: El nivel de actividad de la industria aceitera argentina en el primer mes del ciclo 2024/25 no logró superar el registro de la pandemia,https://news.google.com/rss/articles/CBMiigJBVV95cUxNeWYtWl9WZlBPSC1ZMXFXcXFUejlIYTg5dEJ1ZlpJbUdMRmY0bnNhdDZYdEVoLUZ3TDU4eDBtTjRJenBvZ0ZXUHY0ZEw5aEJZeEtFdnAzUVdGR19kMTEyUmg5WkpMZmlwY2lkeVhrekJ4cGdfZTVWX3VuWHMwcGdVd3VUODRBd014NXNCbmdpZUVKNTdrc3UtWFRPd0d5Wm5tS1FWcW52aVhFclJVc0JPcWxoeTdSZXA0TEhHeXVod3JDQ2F4ZExHazVTdmVQdUtNYzNnel9lRGtybXQ4dHVMY0lLZmpEOF9kTW93VllqaDVPRHN5c2R6UUdVb1VvWkRzZ0xBMlczSXFNUQ?oc=5,2025-06-11 01:12:11+00:00,Bichos de Campo,https://bichosdecampo.com,2025-06-11
