id,Topic,Title,Link,Published,Source,Source URL,day
90.0,Inflación y Precios,El Presidente Milei aseguró que “la inflación tiene fecha de defunción” y que “ahora es el momento de crecer”,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOSUlYMHhfRGhEMTBNZlZDck1BWFJyOGItNjg2UmJVYVV3WG1HVzR3QkY2Nk5NWXYwb0g1SFVxMElLVUVwMjNTa29YaVhsWDRGSHhFaUdUZkljR0xaTngyZktiMnNHQWNGX3FaLTlzVU1EZTVtUG9Gd3BoUzRLLUs2VldaRlJ2cVdhLUxNdTJpQjMtcUoxZHBqekZybnZIaVAwajFEdWlXM3loMUMzellMeWN5Vm5GQVBIeUdiSFdybi1rMHM?oc=5,"Wed, 30 Apr 2025 07:00:00 GMT",Argentina.gob.ar,https://www.argentina.gob.ar,2025-04-30
558.0,Finanzas,"Emisor baja 0,25% intereses y propone al Gobierno bajar gasto público",https://news.google.com/rss/articles/CBMikgFBVV95cUxNMHVIMjVidlJsbUVHSnE0eENSa01wd1MwaXpJRFlpdnNYM0o4MHk5T2E4VHpwRk9jSVUtM1ROS2VLRzJaZERERFgzQzczcUpWdk80MHg2Vnd5eFRUeGlBY2NOQ1JiakdLcFkxYzlrd0I4cDdaSlZ1MExIRy1uWlRCZ01FMkxpaXkxeVBXNzZ0bThEdw?oc=5,"Wed, 30 Apr 2025 07:00:00 GMT",El Nuevo Siglo,https://www.elnuevosiglo.com.co,2025-04-30
70.0,Inflación y Precios,El Presidente Milei aseguró que “la inflación tiene fecha de defunción” y que “ahora es el momento de crecer”,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOSUlYMHhfRGhEMTBNZlZDck1BWFJyOGItNjg2UmJVYVV3WG1HVzR3QkY2Nk5NWXYwb0g1SFVxMElLVUVwMjNTa29YaVhsWDRGSHhFaUdUZkljR0xaTngyZktiMnNHQWNGX3FaLTlzVU1EZTVtUG9Gd3BoUzRLLUs2VldaRlJ2cVdhLUxNdTJpQjMtcUoxZHBqekZybnZIaVAwajFEdWlXM3loMUMzellMeWN5Vm5GQVBIeUdiSFdybi1rMHM?oc=5,"Wed, 30 Apr 2025 07:00:00 GMT",Argentina.gob.ar,https://www.argentina.gob.ar,2025-04-30
83.0,Inflación y Precios,El Presidente Milei aseguró que “la inflación tiene fecha de defunción” y que “ahora es el momento de crecer”,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOSUlYMHhfRGhEMTBNZlZDck1BWFJyOGItNjg2UmJVYVV3WG1HVzR3QkY2Nk5NWXYwb0g1SFVxMElLVUVwMjNTa29YaVhsWDRGSHhFaUdUZkljR0xaTngyZktiMnNHQWNGX3FaLTlzVU1EZTVtUG9Gd3BoUzRLLUs2VldaRlJ2cVdhLUxNdTJpQjMtcUoxZHBqekZybnZIaVAwajFEdWlXM3loMUMzellMeWN5Vm5GQVBIeUdiSFdybi1rMHM?oc=5,"Wed, 30 Apr 2025 07:00:00 GMT",Argentina.gob.ar,https://www.argentina.gob.ar,2025-04-30
544.0,Finanzas,Petro responsabilizó al Emisor de aumentar gasto público por altas tasas de interés,https://news.google.com/rss/articles/CBMixgFBVV95cUxPODBqVURpU2h6UnFjaWJlQU1kdXU1aEc2ZmhXSU83TXo1OXhuZk9YMHdRc2E3MVhydC1wREMxZGs5SHlFQ3dPUGlMMGtnZWh0blBuNGV5WThBZ0pEWkxHYlpINlA5Rl96UTNZUms3OFlLRS1BSDZUXy16aXZseGUzaUEtN2F4MnlnSU5QeHVIZTRsbmpTRDg1VHV2M1NNQ2pyNWZRZko4T3pWYXBjaFhzeEFIMUExTGxDWEU2MDJ5ZUpaN0tNdXfSAcYBQVVfeXFMTXJYaHh2LXJRN0xyb3dyWWRXenpvbjBPU0NXX0U0dm5weVdHQ2dZeHBGZ0lIbWN4blVKck1qTVFZSTRxcDU1dU56Z2hyQjVjVDlBQ3hfNDV4dkM5cEJNa0Qtbk52X0d6UmpHODBtWm1WU1lldy1HdGczVTNiUTlLUXM1TzRDZVFQSGlJcDc0QTR2N1JPU1l0Y21DSjY1MUpQTGEtMExXU3dyTHM5Ti0ydHBHdDVfZlR5czR0Mmw5d0VnMjNEZGd3?oc=5,"Wed, 30 Apr 2025 07:00:00 GMT",LaRepublica.co,https://www.larepublica.co,2025-04-30
551.0,Finanzas,Petro acusa al Banco de la República de aumentar el gasto público por altas tasas de interés,https://news.google.com/rss/articles/CBMizwFBVV95cUxNRVNfSlR6Y3VOdFI0OXdiOGFoT2V2Z3JwWXpLMzRuS3hoSFd6S0V2V1ZDcFZfM0lhcFVIdGdodGhLTlhzVmNMQnA0ajJpS21iblpVanpORkQ1cHFUSTNIODBYa2QwakFmYWtUTmp3TFBGLWstNUk2ZGs0Z0pZZWNZWmxUM1pHcU1wOXNxM1U0R0pRNzhMcFQ5RFJsaGtmYkpBeWhvS2xxV0tfelBxY3JZa3g5SS1OV2MwUWQxbnJ2dk0waEtuUDRyMW4tRVRodWvSAdQBQVVfeXFMTWF1RDNKTU5QRFdwTktOOGdYMUFWMmZ3cFA5TXg5MVFVVFRVWXVoWDY5ckpLWmtZdEJDQ0lSNXhlaHFYLTdVa0hwZnh5V3Z4c1lIUFJ5UTNfbVo4NXVCazV5SnBJZ0Vrc1UwTWptTG5rWW9XdzJIQ202am9wMjNFTzR4aTRlTzcwTUFud2taVDJxaWN4SjZZTnhacmQwMWE1R1RzUVNYd2NoSGtZWDMxUlhmYU11YWIwQk5vekp1UzJzWlFOcEhWZ05QMVZTX1Vic2dBTkc?oc=5,"Wed, 30 Apr 2025 07:00:00 GMT",El Colombiano,https://www.elcolombiano.com,2025-04-30
75.0,Inflación y Precios,El Presidente Milei aseguró que “la inflación tiene fecha de defunción” y que “ahora es el momento de crecer”,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOSUlYMHhfRGhEMTBNZlZDck1BWFJyOGItNjg2UmJVYVV3WG1HVzR3QkY2Nk5NWXYwb0g1SFVxMElLVUVwMjNTa29YaVhsWDRGSHhFaUdUZkljR0xaTngyZktiMnNHQWNGX3FaLTlzVU1EZTVtUG9Gd3BoUzRLLUs2VldaRlJ2cVdhLUxNdTJpQjMtcUoxZHBqekZybnZIaVAwajFEdWlXM3loMUMzellMeWN5Vm5GQVBIeUdiSFdybi1rMHM?oc=5,"Wed, 30 Apr 2025 07:00:00 GMT",Argentina.gob.ar,https://www.argentina.gob.ar,2025-04-30
502.0,Finanzas,"El Banco de la República cede: baja las tasas de interés de Colombia a 9,25%",https://news.google.com/rss/articles/CBMiwwFBVV95cUxNUUxFaVFDWjRkZXZOV3hSQ0FUZUlmclpZaEx5M0xKUS1wbjJGN3pBZ2p6Qmg2M2M2anNqcXdselhWbVROaWpRWWFzVzV1OTFuQnhfVmM1ODlXSlRJOC1BcEVTXzZOczlBVDFqN09ibGExdHV1QUJNVUFuLUdxbzR6d2VoOWlmQ3lRaEl2NTU1MXZwN3JtSnVZOGFUblhQSUJGU2FydkdSbXp3aTN5WFlJOXVVN1RxZ0tSOEh4ZXJDRVA0NDDSAdcBQVVfeXFMT2FWMkZLUWllLXdVbzYtV3VuREFzdGw2TWRqeklybkx3X2c0UVVRWGYwUlZ1bENINFRvYVlKQ0JSNFVPZ0MxYmh2ejNUbTNQeHVLTmVLQy1WODBnWEEyRlBVOUcxNmVQYjlUenN5Q0xCZ0NJTmpFM0IzTEdFX1RtQ3Atc3BKRklUcTl5T1N1X2RfMFlUUlJmc016WlhGaEQ4bzl1STFMaUxLUFJ2ZjNXNTZDd1N4TEVsdHM3QXBYTk94aUZrMTlQaUxqeTVMUmhQNXc4NUlWS3c?oc=5,"Wed, 30 Apr 2025 07:00:00 GMT",EL PAÍS,https://elpais.com,2025-04-30
550.0,Finanzas,Petro acusa al Banco de la República de aumentar el gasto público por altas tasas de interés,https://news.google.com/rss/articles/CBMizwFBVV95cUxNRVNfSlR6Y3VOdFI0OXdiOGFoT2V2Z3JwWXpLMzRuS3hoSFd6S0V2V1ZDcFZfM0lhcFVIdGdodGhLTlhzVmNMQnA0ajJpS21iblpVanpORkQ1cHFUSTNIODBYa2QwakFmYWtUTmp3TFBGLWstNUk2ZGs0Z0pZZWNZWmxUM1pHcU1wOXNxM1U0R0pRNzhMcFQ5RFJsaGtmYkpBeWhvS2xxV0tfelBxY3JZa3g5SS1OV2MwUWQxbnJ2dk0waEtuUDRyMW4tRVRodWvSAdQBQVVfeXFMTWF1RDNKTU5QRFdwTktOOGdYMUFWMmZ3cFA5TXg5MVFVVFRVWXVoWDY5ckpLWmtZdEJDQ0lSNXhlaHFYLTdVa0hwZnh5V3Z4c1lIUFJ5UTNfbVo4NXVCazV5SnBJZ0Vrc1UwTWptTG5rWW9XdzJIQ202am9wMjNFTzR4aTRlTzcwTUFud2taVDJxaWN4SjZZTnhacmQwMWE1R1RzUVNYd2NoSGtZWDMxUlhmYU11YWIwQk5vekp1UzJzWlFOcEhWZ05QMVZTX1Vic2dBTkc?oc=5,"Wed, 30 Apr 2025 07:00:00 GMT",El Colombiano,https://www.elcolombiano.com,2025-04-30
542.0,Finanzas,El pago de intereses de la deuda creció 26% anual,https://news.google.com/rss/articles/CBMirAFBVV95cUxNZm1wZ09NZW5KX3pVVTQyOEpUcGNrMVdsUUNZbnh4ZWV4TWFnd1o3SEMzblRnOFlMVk8tdmdhRXJseXpJSi0zYTg5Q3Y5eUxDVWtHVEd4Y0ktSUgwSXdQX3hEcGFLUDNuVXE0STFFTWRnUThRLW9DVFYtYlVQdjQ1UzFmdEJ3TnMzMEZocmJwSGtQVzFDeXVIVDNXR0poRWFvZ3pmWVE3b003YVha0gGyAUFVX3lxTFBPVFROOVlHWDN6LU95S3U2VVF4bjVybXhISUlPWEdDZUJNZ2wwYlZfRFFNbXFsSXdHWG05WjZSNDdtX20xWU5RZm96N181QUI0Z3VIaXJ6UGhxRUw3czBoU2VvQ3kyeEMwTFRlc1NsMUVMQzFJTmFzT3NQdlZ2bnhBMjJtWWdYdE4tR25fRHBzLXcxd01HcFpwRld6Q3psOU5MdGZUcmpYY1R2UDJ3OFVoUFE?oc=5,"Wed, 30 Aug 2023 07:00:00 GMT",El Economista,https://www.eleconomista.com.mx,2023-08-30
